price,action,networth
1.292799949645996,Hold,1.0
1.335800051689148,Hold,1.0
1.335800051689148,Hold,1.0
1.3015999794006348,Hold,1.0
1.3015999794006348,Hold,1.0
1.3015999794006348,Buy,1.0
1.3186999559402466,Sell,1.0131376588892433
1.3274999856948853,Hold,1.0131376588892433
1.3274999856948853,Hold,1.0131376588892433
1.335800051689148,Hold,1.0131376588892433
1.37909996509552,Hold,1.0131376588892433
1.361899971961975,Hold,1.0131376588892433
1.3703999519348145,Hold,1.0131376588892433
1.3875000476837158,Hold,1.0131376588892433
1.413599967956543,Hold,1.0131376588892433
1.3875000476837158,Hold,1.0131376588892433
1.361899971961975,Hold,1.0131376588892433
1.3446999788284302,Hold,1.0131376588892433
1.3446999788284302,Hold,1.0131376588892433
1.335800051689148,Hold,1.0131376588892433
1.3015999794006348,Hold,1.0131376588892433
1.3102999925613403,Hold,1.0131376588892433
1.3102999925613403,Hold,1.0131376588892433
1.3274999856948853,Hold,1.0131376588892433
1.2843999862670898,Hold,1.0131376588892433
1.2065999507904053,Hold,1.0131376588892433
1.1979999542236328,Hold,1.0131376588892433
1.128999948501587,Hold,1.0131376588892433
1.163699984550476,Hold,1.0131376588892433
1.1721999645233154,Hold,1.0131376588892433
1.2583999633789062,Hold,1.0131376588892433
1.2410999536514282,Hold,1.0131376588892433
1.1721999645233154,Hold,1.0131376588892433
1.2065999507904053,Hold,1.0131376588892433
1.2755000591278076,Hold,1.0131376588892433
1.2410999536514282,Hold,1.0131376588892433
1.2410999536514282,Hold,1.0131376588892433
1.3015999794006348,Hold,1.0131376588892433
1.3015999794006348,Hold,1.0131376588892433
1.3015999794006348,Hold,1.0131376588892433
1.335800051689148,Hold,1.0131376588892433
1.396399974822998,Hold,1.0131376588892433
1.396399974822998,Hold,1.0131376588892433
1.3875000476837158,Hold,1.0131376588892433
1.361899971961975,Hold,1.0131376588892433
1.335800051689148,Hold,1.0131376588892433
1.3875000476837158,Hold,1.0131376588892433
1.361899971961975,Hold,1.0131376588892433
1.396399974822998,Hold,1.0131376588892433
1.413599967956543,Hold,1.0131376588892433
1.361899971961975,Hold,1.0131376588892433
1.335800051689148,Hold,1.0131376588892433
1.3274999856948853,Hold,1.0131376588892433
1.2670999765396118,Hold,1.0131376588892433
1.249500036239624,Buy,1.0131376588892433
1.2670999765396118,Sell,1.0274082965802858
1.2238999605178833,Hold,1.0274082965802858
1.2410999536514282,Hold,1.0274082965802858
1.3015999794006348,Hold,1.0274082965802858
1.3102999925613403,Hold,1.0274082965802858
1.335800051689148,Hold,1.0274082965802858
1.3186999559402466,Hold,1.0274082965802858
1.335800051689148,Hold,1.0274082965802858
1.3015999794006348,Hold,1.0274082965802858
1.361899971961975,Hold,1.0274082965802858
1.3703999519348145,Hold,1.0274082965802858
1.361899971961975,Hold,1.0274082965802858
1.361899971961975,Hold,1.0274082965802858
1.3446999788284302,Hold,1.0274082965802858
1.37909996509552,Hold,1.0274082965802858
1.413599967956543,Hold,1.0274082965802858
1.4221999645233154,Hold,1.0274082965802858
1.413599967956543,Hold,1.0274082965802858
1.3528000116348267,Hold,1.0274082965802858
1.3446999788284302,Hold,1.0274082965802858
1.361899971961975,Hold,1.0274082965802858
1.3875000476837158,Hold,1.0274082965802858
1.3875000476837158,Hold,1.0274082965802858
1.4652999639511108,Hold,1.0274082965802858
1.4652999639511108,Hold,1.0274082965802858
1.4652999639511108,Hold,1.0274082965802858
1.4996000528335571,Hold,1.0274082965802858
1.396399974822998,Hold,1.0274082965802858
1.3875000476837158,Hold,1.0274082965802858
1.413599967956543,Hold,1.0274082965802858
1.4652999639511108,Hold,1.0274082965802858
1.4739999771118164,Hold,1.0274082965802858
1.4652999639511108,Hold,1.0274082965802858
1.4393999576568604,Hold,1.0274082965802858
1.4652999639511108,Hold,1.0274082965802858
1.4739999771118164,Hold,1.0274082965802858
1.4996000528335571,Hold,1.0274082965802858
1.5082999467849731,Hold,1.0274082965802858
1.568600058555603,Hold,1.0274082965802858
1.551300048828125,Hold,1.0274082965802858
1.6030000448226929,Hold,1.0274082965802858
1.5428999662399292,Hold,1.0274082965802858
1.5428999662399292,Hold,1.0274082965802858
1.551300048828125,Hold,1.0274082965802858
1.5859999656677246,Hold,1.0274082965802858
1.53410005569458,Hold,1.0274082965802858
1.5601999759674072,Hold,1.0274082965802858
1.5943000316619873,Hold,1.0274082965802858
1.577299952507019,Hold,1.0274082965802858
1.6030000448226929,Hold,1.0274082965802858
1.6030000448226929,Hold,1.0274082965802858
1.6204999685287476,Hold,1.0274082965802858
1.638100028038025,Hold,1.0274082965802858
1.6548999547958374,Hold,1.0274082965802858
1.6204999685287476,Hold,1.0274082965802858
1.6721999645233154,Hold,1.0274082965802858
1.7238999605178833,Hold,1.0274082965802858
1.7151999473571777,Hold,1.0274082965802858
1.7238999605178833,Hold,1.0274082965802858
1.7410000562667847,Hold,1.0274082965802858
1.7581000328063965,Hold,1.0274082965802858
1.784000039100647,Hold,1.0274082965802858
1.8186999559402466,Hold,1.0274082965802858
1.7581000328063965,Hold,1.0274082965802858
1.7410000562667847,Hold,1.0274082965802858
1.7581000328063965,Hold,1.0274082965802858
1.7581000328063965,Hold,1.0274082965802858
1.7581000328063965,Hold,1.0274082965802858
1.7238999605178833,Hold,1.0274082965802858
1.6030000448226929,Hold,1.0274082965802858
1.6548999547958374,Buy,1.0274082965802858
1.7324999570846558,Sell,1.0755845539637823
1.6892999410629272,Hold,1.0755845539637823
1.6979000568389893,Hold,1.0755845539637823
1.766700029373169,Hold,1.0755845539637823
