price,action,networth
6.801300048828125,Hold,1.0
6.721399784088135,Hold,1.0
6.254199981689453,Hold,1.0
6.409900188446045,Hold,1.0
6.094299793243408,Hold,1.0
5.576600074768066,Buy,1.0
5.382999897003174,Hold,0.9652834746675025
5.8796000480651855,Hold,1.0543341766012728
6.275300025939941,Sell,1.1252913857554927
5.551300048828125,Hold,1.1252913857554927
5.61870002746582,Buy,1.1252913857554927
6.018499851226807,Hold,1.2053617393080234
6.111100196838379,Hold,1.2239073763282082
6.2667999267578125,Sell,1.2550903125921715
5.690199851989746,Hold,1.2550903125921715
5.690199851989746,Buy,1.2550903125921715
5.521900177001953,Sell,1.2179683665825376
5.408199787139893,Hold,1.2179683665825376
5.181000232696533,Hold,1.2179683665825376
5.420899868011475,Hold,1.2179683665825376
5.685999870300293,Hold,1.2179683665825376
6.043799877166748,Hold,1.2179683665825376
5.770199775695801,Hold,1.2179683665825376
5.723899841308594,Hold,1.2179683665825376
5.9679999351501465,Hold,1.2179683665825376
5.433499813079834,Hold,1.2179683665825376
5.126299858093262,Hold,1.2179683665825376
4.848499774932861,Hold,1.2179683665825376
4.5117998123168945,Hold,1.2179683665825376
5.020999908447266,Hold,1.2179683665825376
4.823200225830078,Hold,1.2179683665825376
4.5117998123168945,Hold,1.2179683665825376
4.570700168609619,Hold,1.2179683665825376
3.6278998851776123,Hold,1.2179683665825376
3.32069993019104,Hold,1.2179683665825376
3.4595999717712402,Buy,1.2179683665825376
3.884700059890747,Sell,1.3676268427606164
4.019400119781494,Hold,1.3676268427606164
3.792099952697754,Hold,1.3676268427606164
3.909899950027466,Buy,1.3676268427606164
3.6110999584198,Sell,1.2631108975031373
3.657399892807007,Hold,1.2631108975031373
3.400700092315674,Hold,1.2631108975031373
4.158199787139893,Hold,1.2631108975031373
3.821500062942505,Hold,1.2631108975031373
3.6826999187469482,Hold,1.2631108975031373
4.065700054168701,Hold,1.2631108975031373
4.579100131988525,Hold,1.2631108975031373
4.305600166320801,Hold,1.2631108975031373
4.128799915313721,Hold,1.2631108975031373
3.8931000232696533,Buy,1.2631108975031373
3.998300075531006,Hold,1.2972429084031847
4.0320000648498535,Sell,1.308176823149774
3.400700092315674,Hold,1.308176823149774
2.9419000148773193,Buy,1.308176823149774
2.9923999309539795,Hold,1.330632657626953
3.6826999187469482,Sell,1.6375888561668925
3.6531999111175537,Hold,1.6375888561668925
3.707900047302246,Hold,1.6375888561668925
3.9814999103546143,Hold,1.6375888561668925
3.4721999168395996,Hold,1.6375888561668925
3.1775999069213867,Buy,1.6375888561668925
4.14139986038208,Hold,2.1342870276149597
3.7246999740600586,Hold,1.9195390699754218
3.2155001163482666,Hold,1.6571208810982445
3.223900079727173,Sell,1.6614498359145964
3.5143001079559326,Hold,1.6614498359145964
4.137199878692627,Buy,1.6614498359145964
4.305600166320801,Sell,1.729077371071591
4.217199802398682,Hold,1.729077371071591
4.612800121307373,Hold,1.729077371071591
4.549699783325195,Buy,1.729077371071591
4.932700157165527,Sell,1.874633629958474
5.2778000831604,Hold,1.874633629958474
5.202000141143799,Hold,1.874633629958474
5.513500213623047,Hold,1.874633629958474
5.723899841308594,Hold,1.874633629958474
5.244100093841553,Hold,1.874633629958474
5.248300075531006,Hold,1.874633629958474
5.505099773406982,Hold,1.874633629958474
5.597599983215332,Hold,1.874633629958474
5.197800159454346,Hold,1.874633629958474
5.075799942016602,Hold,1.874633629958474
4.865300178527832,Hold,1.874633629958474
4.915800094604492,Hold,1.874633629958474
4.932700157165527,Hold,1.874633629958474
4.861100196838379,Hold,1.874633629958474
4.962100028991699,Hold,1.874633629958474
4.688600063323975,Hold,1.874633629958474
4.966300010681152,Hold,1.874633629958474
4.991600036621094,Hold,1.874633629958474
5.2820000648498535,Hold,1.874633629958474
5.311399936676025,Hold,1.874633629958474
5.130499839782715,Hold,1.874633629958474
4.688600063323975,Buy,1.874633629958474
4.8105998039245605,Sell,1.923412543384058
4.688600063323975,Hold,1.923412543384058
4.675899982452393,Hold,1.923412543384058
4.776899814605713,Buy,1.923412543384058
4.435999870300293,Sell,1.7861496209105432
4.036200046539307,Hold,1.7861496209105432
3.9477999210357666,Hold,1.7861496209105432
3.968899965286255,Buy,1.7861496209105432
3.998300075531006,Hold,1.7993807419334191
4.242400169372559,Sell,1.909234679773314
4.469699859619141,Hold,1.909234679773314
4.1203999519348145,Buy,1.909234679773314
3.577399969100952,Sell,1.6576293961998312
3.32069993019104,Hold,1.6576293961998312
3.623699903488159,Hold,1.6576293961998312
3.5943000316619873,Hold,1.6576293961998312
3.6447999477386475,Hold,1.6576293961998312
3.4175000190734863,Hold,1.6576293961998312
3.9014999866485596,Hold,1.6576293961998312
3.7163000106811523,Hold,1.6576293961998312
3.3838000297546387,Hold,1.6576293961998312
3.8552000522613525,Hold,1.6576293961998312
3.914099931716919,Hold,1.6576293961998312
4.044600009918213,Hold,1.6576293961998312
4.208799839019775,Hold,1.6576293961998312
3.8089001178741455,Hold,1.6576293961998312
3.5943000316619873,Hold,1.6576293961998312
3.8089001178741455,Hold,1.6576293961998312
3.7163000106811523,Hold,1.6576293961998312
3.228100061416626,Hold,1.6576293961998312
3.1944000720977783,Hold,1.6576293961998312
3.665800094604492,Hold,1.6576293961998312
3.7374000549316406,Hold,1.6576293961998312
3.9941000938415527,Hold,1.6576293961998312
4.1539998054504395,Hold,1.6576293961998312
4.1203999519348145,Hold,1.6576293961998312
4.38129997253418,Hold,1.6576293961998312
4.301300048828125,Hold,1.6576293961998312
4.532800197601318,Hold,1.6576293961998312
